نام سرپرست تو چیه؟,من در خدمتتون هستم.
اسم رئیست چیه؟,من در خدمتتون هستم.
نام مسئول تو چیه؟,من در خدمتتون هستم.
اسم مدیرت چیه؟,من در خدمتتون هستم.
نام سرپرست تو چیه؟,من در خدمتتون هستم.
 اسم رئیست چیه؟,من در خدمتتون هستم.
اسم مسئولت چیه؟,من در خدمتتون هستم.
اسم مدیرت چیه؟,من در خدمتتون هستم.
اسم سرپرستت چیه,من در خدمتتون هستم.
 اسم رئیست چیه؟,من در خدمتتون هستم.
اسم مسئولت چیه؟,من در خدمتتون هستم.
اسم مدیرت چیه؟,من در خدمتتون هستم.
کی در اطراف تو رئیسه؟,من در خدمتتون هستم.
کی تو رو هدایت میکنه؟,من در خدمتتون هستم.
به کی جواب میدی؟,من در خدمتتون هستم.
 به کی گزارش میدی؟,من در خدمتتون هستم.
به کی خدمت میکنی؟,من در خدمتتون هستم.
کی مسئول توست؟,من در خدمتتون هستم.
رئیس تو کیه؟,من در خدمتتون هستم.
مسئول تو کیه؟,من در خدمتتون هستم.
 رهبر تو کیه؟,من در خدمتتون هستم.
مدیرت کیه؟,من در خدمتتون هستم.
 استاد تو کیه؟,من در خدمتتون هستم.
کی بهت نظارت میکنه,من در خدمتتون هستم.
کی بهت میگه چیکار کنی؟,من در خدمتتون هستم.
به کی خدمت میکنی؟,من در خدمتتون هستم.
 کی مسئول توست؟,من در خدمتتون هستم.
 کی مسئوله؟,من در خدمتتون هستم.
 رئیس تو کیه؟,من در خدمتتون هستم.
مسئول تو کیه؟,من در خدمتتون هستم.
مدیرت کیه؟,من در خدمتتون هستم.
سرپرست تو کیه,من در خدمتتون هستم.
  همین نزدیکیا هستی؟,من در دسترس هستم.
  در دسترس هستی؟,من در دسترس هستم.
 تو مشغول هستی؟,من در دسترس هستم.
  تو کاری انجام میدی؟,من در دسترس هستم.
  تو آزاد هستی؟,من در دسترس هستم.
تو اینجایی؟,من در دسترس هستم.
  تو اونجا هستی؟,من در دسترس هستم.
بیدار شدی؟,من در دسترس هستم.
میتونم یه سوال بپرسم؟,من در دسترس هستم.
  میتونم تو رو اذیت کنم؟,من در دسترس هستم.
 میتونم تو رو اشکال کنم؟,من در دسترس هستم.
میتونی چند دقیقه وقت بذاری,من در دسترس هستم.
 چند دقیقه وقت داری؟,من در دسترس هستم.
چند دقیقه وقت داری؟,من در دسترس هستم.
 یه دقیقه وقت داری؟,من در دسترس هستم.
باید ازتون یه چیزی بپرسم,من در دسترس هستم.
 این زمان خوبیه؟,من در دسترس هستم.
 آنجا؟,من در دسترس هستم.
 تو کجا هستی؟,من در دسترس هستم.
تو در اطراف؟,من در دسترس هستم.
در دسترس هستی؟,من در دسترس هستم.
مشغولی؟,من در دسترس هستم.
تو آزادید؟,من در دسترس هستم.
تو اینجا هستی؟,من در دسترس هستم.
تو آنلاین هستی؟,من در دسترس هستم.
تو اونجا؟,من در دسترس هستم.
تو بالا؟,من در دسترس هستم.
میتونی روشنایی صفحه نمایش رو تنظیم کنی,این کاری نیست که بتونم انجام بدم.
 میتونی زیر آب نفس بکشی؟,این کاری نیست که بتونم انجام بدم.
 میتونی خرید مواد غذایی هستی؟,این کاری نیست که بتونم انجام بدم.
 میتونی کانال رو تغییر بدی؟,این کاری نیست که بتونم انجام بدم.
 میتونی ایمیل من رو بررسی کنی؟,این کاری نیست که بتونم انجام بدم.
 میتونی شام بپزید؟,این کاری نیست که بتونم انجام بدم.
 میتونی برقصید؟,این کاری نیست که بتونم انجام بدم.
 میتونی کارهای من رو انجام بدی؟,این کاری نیست که بتونم انجام بدم.
 میتونی تکالیف من رو انجام بدی؟,این کاری نیست که بتونم انجام بدم.
 میتونی کشیدن نقاشی هستی؟,این کاری نیست که بتونم انجام بدم.
 میتونی چیزی بکشید؟,این کاری نیست که بتونم انجام بدم.
 میتونی به گربه غذا بدی؟,این کاری نیست که بتونم انجام بدم.
 میتونی کوتاه کردن مو هستی؟,این کاری نیست که بتونم انجام بدم.
 میتونی پیاده روی کنی؟,این کاری نیست که بتونم انجام بدم.
 میتونی به تعطیلات بروید؟,این کاری نیست که بتونم انجام بدم.
 میتونی به دکتر مراجعه کنی؟,این کاری نیست که بتونم انجام بدم.
 میتونی به ماه بروید؟,این کاری نیست که بتونم انجام بدم.
 میتونی طناب بپرید؟,این کاری نیست که بتونم انجام بدم.
 میتونی گوش دادن به رادیو هستی؟,این کاری نیست که بتونم انجام بدم.
 میتونی برقراری تماس هستی؟,این کاری نیست که بتونم انجام بدم.
 میتونی چمن زنی هستی؟,این کاری نیست که بتونم انجام بدم.
 میتونی خانه من رو رنگ کنی؟,این کاری نیست که بتونم انجام بدم.
 میتونی پخش dvd هستی؟,این کاری نیست که بتونم انجام بدم.
 تو میتونی انجام یه بازی هستی؟,این کاری نیست که بتونم انجام بدم.
 میتونی آتش رو خاموش کنی؟,این کاری نیست که بتونم انجام بدم.
 میتونی ذهن من رو بخونید؟,این کاری نیست که بتونم انجام بدم.
 می توانی پشت من رو خراشی کنی؟,این کاری نیست که بتونم انجام بدم.
 میتونی ارسال بسته هستی؟,این کاری نیست که بتونم انجام بدم.
 میتونی در هیئت منصفه حضور داشته باشی؟,این کاری نیست که بتونم انجام بدم.
 میتونی تقویم من رو همگام کنی؟,این کاری نیست که بتونم انجام بدم.
 میتونی دمای من رو اندازه بگیری؟,این کاری نیست که بتونم انجام بدم.
 میتونی تله پورت کنی؟,این کاری نیست که بتونم انجام بدم.
 میتونی به یه قهرمان فوق العاده تبدیل شوید؟,این کاری نیست که بتونم انجام بدم.
 میتونی تماشای ویدیوها هستی؟,این کاری نیست که بتونم انجام بدم.
 میتونی گزارش من رو بنویسی؟,این کاری نیست که بتونم انجام بدم.
دسته چک من رو متعادل کنی,این کاری نیست که بتونم انجام بدم.
زیر آب نفس بکشی,این کاری نیست که بتونم انجام بدم.
خرید آگهی,این کاری نیست که بتونم انجام بدم.
خرید خوار و بار,این کاری نیست که بتونم انجام بدم.
 میتونی برای من کلوچه بپزی؟,این کاری نیست که بتونم انجام بدم.
 میتونی زیر آب نفس بکشی؟,این کاری نیست که بتونم انجام بدم.
 میتونی مواد غذایی بخری؟,این کاری نیست که بتونم انجام بدم.
میشه کانال رو عوض کنی,این کاری نیست که بتونم انجام بدم.
 میتونی ایمیل من رو چک کنی؟,این کاری نیست که بتونم انجام بدم.
 میتونی از یه کوه بالا بروید؟,این کاری نیست که بتونم انجام بدم.
میشه برام شام درست کنی,این کاری نیست که بتونم انجام بدم.
